pointid,Project,Block,Point,Year,Date,StartTime,Observer,DOY
ORBBS_603_11,ORBBS,603,11,2008,6/11/2008,7:36,"deZeeuw, Maureen L",163
ORBBS_603_11,ORBBS,603,11,1994,5/7/1994,7:43,"Scott, Hustace  H",127
ORBBS_603_11,ORBBS,603,11,2006,6/17/2006,7:51,"deZeeuw, Maureen L",168
ORBBS_603_11,ORBBS,603,11,1995,6/29/1995,8:07,"Myers, Eric F",180
ORBBS_603_11,ORBBS,603,11,2000,6/21/2000,8:10,"Handel, Colleen M",173
ORBBS_603_11,ORBBS,603,11,1997,6/23/1997,8:17,"deZeeuw, Maureen L",174
ORBBS_603_11,ORBBS,603,11,1999,6/23/1999,8:19,"deZeeuw, Maureen L",174
ORBBS_603_11,ORBBS,603,11,1996,6/8/1996,8:30,"Handel, Colleen M",160
ORBBS_603_11,ORBBS,603,11,1993,6/11/1993,8:37,"deZeeuw, Maureen L",162
ORBBS_603_11,ORBBS,603,11,1998,6/23/1998,8:39,"Parkinson, Kristina A",174
ORBBS_603_11,ORBBS,603,11,1998,6/23/1998,8:39,"Brelsford, Alan T",174
ORBBS_603_11,ORBBS,603,11,1993,6/22/1993,8:41,"deZeeuw, Maureen L",173
ORBBS_603_11,ORBBS,603,11,1995,5/10/1995,8:49,"Myers, Eric F",130
ORBBS_603_11,ORBBS,603,11,1993,6/2/1993,8:54,"Handel, Colleen M",153
ORBBS_611_7,ORBBS,611,7,2001,6/25/2001,6:43,"deZeeuw, Maureen L",176
ORBBS_611_7,ORBBS,611,7,2002,6/27/2002,5:59,"Senner, Nathan R",178
ORBBS_611_7,ORBBS,611,7,2002,6/27/2002,6:00,"Brelsford, Alan T",178
ORBBS_611_7,ORBBS,611,7,2010,6/23/2010,6:46,"Pajot, Lisa M",174
ORBBS_611_7,ORBBS,611,7,2011,6/24/2011,6:45,"Pajot, Lisa M",175
ORBBS_611_7,ORBBS,611,7,2013,6/22/2013,6:55,"Pajot, Lisa M",173
ORBBS_611_7,ORBBS,611,7,2014,6/22/2014,6:27,"Pajot, Lisa M",173
ORBBS_611_7,ORBBS,611,7,2015,6/24/2015,6:34,"Pajot, Lisa M",175
ORBBS_611_7,ORBBS,611,7,2017,6/25/2017,6:51,"Pajot, Lisa M",176
ORBBS_611_7,ORBBS,611,7,2019,6/20/2019,7:02,"Pajot, Lisa M",171
ORBBS_611_7,ORBBS,611,7,1995,6/22/1995,5:34,"Berg, Catherine M",173
ORBBS_611_7,ORBBS,611,7,1994,6/22/1994,5:41,"Berg, Catherine M",173
ORBBS_611_7,ORBBS,611,7,2007,6/21/2007,6:06,"deZeeuw, Maureen L",172
ORBBS_611_7,ORBBS,611,7,2003,6/24/2003,6:08,"deZeeuw, Maureen L",175
ORBBS_611_7,ORBBS,611,7,1993,6/28/1993,6:13,"Berg, Catherine M",179
ORBBS_611_7,ORBBS,611,7,1997,6/25/1997,6:15,"deZeeuw, Maureen L",176
ORBBS_611_7,ORBBS,611,7,1999,6/26/1999,6:17,"deZeeuw, Maureen L",177
ORBBS_611_7,ORBBS,611,7,2008,6/23/2008,6:27,"deZeeuw, Maureen L",175
ORBBS_611_7,ORBBS,611,7,2000,6/20/2000,6:28,"deZeeuw, Maureen L",172
ORBBS_611_7,ORBBS,611,7,2009,6/27/2009,6:30,"deZeeuw, Maureen L",178
ORBBS_611_7,ORBBS,611,7,2004,6/21/2004,6:32,"deZeeuw, Maureen L",173
ORBBS_611_7,ORBBS,611,7,1996,6/24/1996,6:36,"deZeeuw, Maureen L",176
ORBBS_611_7,ORBBS,611,7,2005,6/21/2005,6:37,"deZeeuw, Maureen L",172
ORBBS_611_7,ORBBS,611,7,2006,6/24/2006,6:38,"deZeeuw, Maureen L",175
ORBBS_611_7,ORBBS,611,7,2012,6/22/2012,6:44,"deZeeuw, Maureen L",174
ORBBS_611_7,ORBBS,611,7,1998,6/27/1998,7:10,"deZeeuw, Maureen L",178
ORBBS_611_8,ORBBS,611,8,2001,6/25/2001,6:55,"deZeeuw, Maureen L",176
ORBBS_611_8,ORBBS,611,8,2002,6/27/2002,6:11,"Senner, Nathan R",178
ORBBS_611_8,ORBBS,611,8,2002,6/27/2002,6:13,"Brelsford, Alan T",178
ORBBS_611_8,ORBBS,611,8,2010,6/23/2010,7:04,"Pajot, Lisa M",174
ORBBS_611_8,ORBBS,611,8,2011,6/24/2011,6:58,"Pajot, Lisa M",175
ORBBS_611_8,ORBBS,611,8,2013,6/22/2013,7:08,"Pajot, Lisa M",173
ORBBS_611_8,ORBBS,611,8,2014,6/22/2014,6:41,"Pajot, Lisa M",173
ORBBS_611_8,ORBBS,611,8,2015,6/24/2015,6:47,"Pajot, Lisa M",175
ORBBS_611_8,ORBBS,611,8,2017,6/25/2017,7:11,"Pajot, Lisa M",176
ORBBS_611_8,ORBBS,611,8,2019,6/20/2019,7:19,"Pajot, Lisa M",171
ORBBS_611_8,ORBBS,611,8,1995,6/22/1995,5:46,"Berg, Catherine M",173
ORBBS_611_8,ORBBS,611,8,1994,6/22/1994,5:51,"Berg, Catherine M",173
ORBBS_611_8,ORBBS,611,8,2007,6/21/2007,6:14,"deZeeuw, Maureen L",172
ORBBS_611_8,ORBBS,611,8,2003,6/24/2003,6:20,"deZeeuw, Maureen L",175
ORBBS_611_8,ORBBS,611,8,1997,6/25/1997,6:27,"deZeeuw, Maureen L",176
ORBBS_611_8,ORBBS,611,8,1993,6/28/1993,6:29,"Berg, Catherine M",179
ORBBS_611_8,ORBBS,611,8,2008,6/23/2008,6:39,"deZeeuw, Maureen L",175
ORBBS_611_8,ORBBS,611,8,2009,6/27/2009,6:40,"deZeeuw, Maureen L",178
ORBBS_611_8,ORBBS,611,8,2000,6/20/2000,6:41,"deZeeuw, Maureen L",172
ORBBS_611_8,ORBBS,611,8,2004,6/21/2004,6:43,"deZeeuw, Maureen L",173
ORBBS_611_8,ORBBS,611,8,1999,6/26/1999,6:44,"deZeeuw, Maureen L",177
ORBBS_611_8,ORBBS,611,8,2005,6/21/2005,6:48,"deZeeuw, Maureen L",172
ORBBS_611_8,ORBBS,611,8,2006,6/24/2006,6:48,"deZeeuw, Maureen L",175
ORBBS_611_8,ORBBS,611,8,1996,6/24/1996,6:49,"deZeeuw, Maureen L",176
ORBBS_611_8,ORBBS,611,8,2012,6/22/2012,7:00,"deZeeuw, Maureen L",174
ORBBS_611_8,ORBBS,611,8,1998,6/27/1998,7:45,"deZeeuw, Maureen L",178
ORBBS_611_6,ORBBS,611,6,2001,6/25/2001,6:29,"deZeeuw, Maureen L",176
ORBBS_611_6,ORBBS,611,6,2002,6/27/2002,5:45,"Senner, Nathan R",178
ORBBS_611_6,ORBBS,611,6,2002,6/27/2002,5:46,"Brelsford, Alan T",178
ORBBS_611_6,ORBBS,611,6,2010,6/23/2010,6:27,"Pajot, Lisa M",174
ORBBS_611_6,ORBBS,611,6,2011,6/24/2011,6:28,"Pajot, Lisa M",175
ORBBS_611_6,ORBBS,611,6,2013,6/22/2013,6:23,"Pajot, Lisa M",173
ORBBS_611_6,ORBBS,611,6,2014,6/22/2014,6:11,"Pajot, Lisa M",173
ORBBS_611_6,ORBBS,611,6,2015,6/24/2015,6:19,"Pajot, Lisa M",175
ORBBS_611_6,ORBBS,611,6,2017,6/25/2017,6:35,"Pajot, Lisa M",176
ORBBS_611_6,ORBBS,611,6,2019,6/20/2019,6:46,"Pajot, Lisa M",171
ORBBS_611_6,ORBBS,611,6,1995,6/22/1995,5:22,"Berg, Catherine M",173
ORBBS_611_6,ORBBS,611,6,1994,6/22/1994,5:31,"Berg, Catherine M",173
ORBBS_611_6,ORBBS,611,6,2007,6/21/2007,5:48,"deZeeuw, Maureen L",172
ORBBS_611_6,ORBBS,611,6,1999,6/26/1999,5:50,"deZeeuw, Maureen L",177
ORBBS_611_6,ORBBS,611,6,2003,6/24/2003,5:53,"deZeeuw, Maureen L",175
ORBBS_611_6,ORBBS,611,6,1993,6/28/1993,5:55,"Berg, Catherine M",179
ORBBS_611_6,ORBBS,611,6,1997,6/25/1997,6:00,"deZeeuw, Maureen L",176
ORBBS_611_6,ORBBS,611,6,2008,6/23/2008,6:12,"deZeeuw, Maureen L",175
ORBBS_611_6,ORBBS,611,6,2000,6/20/2000,6:13,"deZeeuw, Maureen L",172
ORBBS_611_6,ORBBS,611,6,2009,6/27/2009,6:17,"deZeeuw, Maureen L",178
ORBBS_611_6,ORBBS,611,6,2004,6/21/2004,6:19,"deZeeuw, Maureen L",173
ORBBS_611_6,ORBBS,611,6,1996,6/24/1996,6:25,"deZeeuw, Maureen L",176
ORBBS_611_6,ORBBS,611,6,2006,6/24/2006,6:25,"deZeeuw, Maureen L",175
ORBBS_611_6,ORBBS,611,6,2005,6/21/2005,6:27,"deZeeuw, Maureen L",172
ORBBS_611_6,ORBBS,611,6,2012,6/22/2012,6:31,"deZeeuw, Maureen L",174
ORBBS_611_6,ORBBS,611,6,1998,6/27/1998,6:58,"deZeeuw, Maureen L",178
ORBBS_611_4,ORBBS,611,4,2001,6/25/2001,5:54,"deZeeuw, Maureen L",176
ORBBS_611_4,ORBBS,611,4,2002,6/27/2002,5:09,"Senner, Nathan R",178
ORBBS_611_4,ORBBS,611,4,2002,6/27/2002,5:11,"Brelsford, Alan T",178
ORBBS_611_4,ORBBS,611,4,2010,6/23/2010,5:35,"Pajot, Lisa M",174
ORBBS_611_4,ORBBS,611,4,2011,6/24/2011,5:42,"Pajot, Lisa M",175
ORBBS_611_4,ORBBS,611,4,2013,6/22/2013,5:35,"Pajot, Lisa M",173
ORBBS_611_4,ORBBS,611,4,2014,6/22/2014,5:37,"Pajot, Lisa M",173
ORBBS_611_4,ORBBS,611,4,2015,6/24/2015,5:47,"Pajot, Lisa M",175
ORBBS_611_4,ORBBS,611,4,2017,6/25/2017,5:39,"Pajot, Lisa M",176
ORBBS_611_4,ORBBS,611,4,2019,6/20/2019,5:56,"Pajot, Lisa M",171
ORBBS_611_4,ORBBS,611,4,1995,6/22/1995,4:56,"Berg, Catherine M",173
ORBBS_611_4,ORBBS,611,4,1994,6/22/1994,5:10,"Berg, Catherine M",173
ORBBS_611_4,ORBBS,611,4,1999,6/26/1999,5:16,"deZeeuw, Maureen L",177
ORBBS_611_4,ORBBS,611,4,2007,6/21/2007,5:22,"deZeeuw, Maureen L",172
ORBBS_611_4,ORBBS,611,4,2003,6/24/2003,5:22,"deZeeuw, Maureen L",175
ORBBS_611_4,ORBBS,611,4,1993,6/28/1993,5:23,"Berg, Catherine M",179
ORBBS_611_4,ORBBS,611,4,1997,6/25/1997,5:24,"deZeeuw, Maureen L",176
ORBBS_611_4,ORBBS,611,4,2008,6/23/2008,5:33,"deZeeuw, Maureen L",175
ORBBS_611_4,ORBBS,611,4,2009,6/27/2009,5:36,"deZeeuw, Maureen L",178
ORBBS_611_4,ORBBS,611,4,2000,6/20/2000,5:40,"deZeeuw, Maureen L",172
ORBBS_611_4,ORBBS,611,4,2006,6/24/2006,5:47,"deZeeuw, Maureen L",175
ORBBS_611_4,ORBBS,611,4,2005,6/21/2005,5:51,"deZeeuw, Maureen L",172
ORBBS_611_4,ORBBS,611,4,2004,6/21/2004,5:52,"deZeeuw, Maureen L",173
ORBBS_611_4,ORBBS,611,4,1996,6/24/1996,5:55,"deZeeuw, Maureen L",176
ORBBS_611_4,ORBBS,611,4,2012,6/22/2012,6:00,"deZeeuw, Maureen L",174
ORBBS_611_4,ORBBS,611,4,1998,6/27/1998,6:18,"deZeeuw, Maureen L",178
ORBBS_611_9,ORBBS,611,9,2001,6/25/2001,7:19,"deZeeuw, Maureen L",176
ORBBS_611_9,ORBBS,611,9,2002,6/27/2002,6:29,"Senner, Nathan R",178
ORBBS_611_9,ORBBS,611,9,2002,6/27/2002,6:31,"Brelsford, Alan T",178
ORBBS_611_9,ORBBS,611,9,2010,6/23/2010,7:41,"Pajot, Lisa M",174
ORBBS_611_9,ORBBS,611,9,2011,6/24/2011,7:16,"Pajot, Lisa M",175
ORBBS_611_9,ORBBS,611,9,2013,6/22/2013,7:28,"Pajot, Lisa M",173
ORBBS_611_9,ORBBS,611,9,2014,6/22/2014,6:59,"Pajot, Lisa M",173
ORBBS_611_9,ORBBS,611,9,2015,6/24/2015,7:04,"Pajot, Lisa M",175
ORBBS_611_9,ORBBS,611,9,2017,6/25/2017,7:41,"Pajot, Lisa M",176
ORBBS_611_9,ORBBS,611,9,2019,6/20/2019,7:36,"Pajot, Lisa M",171
ORBBS_611_9,ORBBS,611,9,1995,6/22/1995,6:01,"Berg, Catherine M",173
ORBBS_611_9,ORBBS,611,9,1994,6/22/1994,6:04,"Berg, Catherine M",173
ORBBS_611_9,ORBBS,611,9,2007,6/21/2007,6:20,"deZeeuw, Maureen L",172
ORBBS_611_9,ORBBS,611,9,2003,6/24/2003,6:40,"deZeeuw, Maureen L",175
ORBBS_611_9,ORBBS,611,9,1997,6/25/1997,6:45,"deZeeuw, Maureen L",176
ORBBS_611_9,ORBBS,611,9,1993,6/28/1993,6:49,"Berg, Catherine M",179
ORBBS_611_9,ORBBS,611,9,2000,6/20/2000,6:57,"deZeeuw, Maureen L",172
ORBBS_611_9,ORBBS,611,9,2009,6/27/2009,6:59,"deZeeuw, Maureen L",178
ORBBS_611_9,ORBBS,611,9,1996,6/24/1996,7:03,"deZeeuw, Maureen L",176
ORBBS_611_9,ORBBS,611,9,2008,6/23/2008,7:03,"deZeeuw, Maureen L",175
ORBBS_611_9,ORBBS,611,9,2004,6/21/2004,7:05,"deZeeuw, Maureen L",173
ORBBS_611_9,ORBBS,611,9,2006,6/24/2006,7:06,"deZeeuw, Maureen L",175
ORBBS_611_9,ORBBS,611,9,2005,6/21/2005,7:08,"deZeeuw, Maureen L",172
ORBBS_611_9,ORBBS,611,9,1999,6/26/1999,7:10,"deZeeuw, Maureen L",177
ORBBS_611_9,ORBBS,611,9,2012,6/22/2012,7:20,"deZeeuw, Maureen L",174
ORBBS_611_9,ORBBS,611,9,1998,6/27/1998,8:04,"deZeeuw, Maureen L",178
ORBBS_611_5,ORBBS,611,5,2001,6/25/2001,6:09,"deZeeuw, Maureen L",176
ORBBS_611_5,ORBBS,611,5,2002,6/27/2002,5:25,"Senner, Nathan R",178
ORBBS_611_5,ORBBS,611,5,2002,6/27/2002,5:26,"Brelsford, Alan T",178
ORBBS_611_5,ORBBS,611,5,2010,6/23/2010,5:55,"Pajot, Lisa M",174
ORBBS_611_5,ORBBS,611,5,2011,6/24/2011,6:04,"Pajot, Lisa M",175
ORBBS_611_5,ORBBS,611,5,2013,6/22/2013,5:51,"Pajot, Lisa M",173
ORBBS_611_5,ORBBS,611,5,2014,6/22/2014,5:51,"Pajot, Lisa M",173
ORBBS_611_5,ORBBS,611,5,2015,6/24/2015,6:02,"Pajot, Lisa M",175
ORBBS_611_5,ORBBS,611,5,2017,6/25/2017,5:54,"Pajot, Lisa M",176
ORBBS_611_5,ORBBS,611,5,2019,6/20/2019,6:23,"Pajot, Lisa M",171
ORBBS_611_5,ORBBS,611,5,1995,6/22/1995,5:10,"Berg, Catherine M",173
ORBBS_611_5,ORBBS,611,5,1994,6/22/1994,5:20,"Berg, Catherine M",173
ORBBS_611_5,ORBBS,611,5,1999,6/26/1999,5:31,"deZeeuw, Maureen L",177
ORBBS_611_5,ORBBS,611,5,2007,6/21/2007,5:34,"deZeeuw, Maureen L",172
ORBBS_611_5,ORBBS,611,5,1993,6/28/1993,5:38,"Berg, Catherine M",179
ORBBS_611_5,ORBBS,611,5,2003,6/24/2003,5:39,"deZeeuw, Maureen L",175
ORBBS_611_5,ORBBS,611,5,1997,6/25/1997,5:40,"deZeeuw, Maureen L",176
ORBBS_611_5,ORBBS,611,5,2009,6/27/2009,5:51,"deZeeuw, Maureen L",178
ORBBS_611_5,ORBBS,611,5,2008,6/23/2008,5:52,"deZeeuw, Maureen L",175
ORBBS_611_5,ORBBS,611,5,2000,6/20/2000,5:54,"deZeeuw, Maureen L",172
ORBBS_611_5,ORBBS,611,5,2006,6/24/2006,6:02,"deZeeuw, Maureen L",175
ORBBS_611_5,ORBBS,611,5,2004,6/21/2004,6:04,"deZeeuw, Maureen L",173
ORBBS_611_5,ORBBS,611,5,2005,6/21/2005,6:07,"deZeeuw, Maureen L",172
ORBBS_611_5,ORBBS,611,5,1996,6/24/1996,6:11,"deZeeuw, Maureen L",176
ORBBS_611_5,ORBBS,611,5,2012,6/22/2012,6:15,"deZeeuw, Maureen L",174
ORBBS_611_5,ORBBS,611,5,1998,6/27/1998,6:38,"deZeeuw, Maureen L",178
ORBBS_611_3,ORBBS,611,3,2001,6/25/2001,5:34,"deZeeuw, Maureen L",176
ORBBS_611_3,ORBBS,611,3,2002,6/27/2002,4:54,"Senner, Nathan R",178
ORBBS_611_3,ORBBS,611,3,2002,6/27/2002,4:55,"Brelsford, Alan T",178
ORBBS_611_3,ORBBS,611,3,2010,6/23/2010,5:15,"Pajot, Lisa M",174
ORBBS_611_3,ORBBS,611,3,2011,6/24/2011,5:22,"Pajot, Lisa M",175
ORBBS_611_3,ORBBS,611,3,2013,6/22/2013,5:17,"Pajot, Lisa M",173
ORBBS_611_3,ORBBS,611,3,2014,6/22/2014,5:19,"Pajot, Lisa M",173
ORBBS_611_3,ORBBS,611,3,2015,6/24/2015,5:32,"Pajot, Lisa M",175
ORBBS_611_3,ORBBS,611,3,2017,6/25/2017,5:24,"Pajot, Lisa M",176
ORBBS_611_3,ORBBS,611,3,2019,6/20/2019,5:34,"Pajot, Lisa M",171
ORBBS_611_3,ORBBS,611,3,1995,6/22/1995,4:43,"Berg, Catherine M",173
ORBBS_611_3,ORBBS,611,3,1999,6/26/1999,4:58,"deZeeuw, Maureen L",177
ORBBS_611_3,ORBBS,611,3,1994,6/22/1994,4:58,"Berg, Catherine M",173
ORBBS_611_3,ORBBS,611,3,2007,6/21/2007,5:07,"deZeeuw, Maureen L",172
ORBBS_611_3,ORBBS,611,3,1997,6/25/1997,5:08,"deZeeuw, Maureen L",176
ORBBS_611_3,ORBBS,611,3,1993,6/28/1993,5:09,"Berg, Catherine M",179
ORBBS_611_3,ORBBS,611,3,2003,6/24/2003,5:10,"deZeeuw, Maureen L",175
ORBBS_611_3,ORBBS,611,3,2000,6/20/2000,5:20,"deZeeuw, Maureen L",172
ORBBS_611_3,ORBBS,611,3,2008,6/23/2008,5:21,"deZeeuw, Maureen L",175
ORBBS_611_3,ORBBS,611,3,2006,6/24/2006,5:24,"deZeeuw, Maureen L",175
ORBBS_611_3,ORBBS,611,3,2009,6/27/2009,5:24,"deZeeuw, Maureen L",178
ORBBS_611_3,ORBBS,611,3,2004,6/21/2004,5:32,"deZeeuw, Maureen L",173
ORBBS_611_3,ORBBS,611,3,1996,6/24/1996,5:37,"deZeeuw, Maureen L",176
ORBBS_611_3,ORBBS,611,3,2005,6/21/2005,5:39,"deZeeuw, Maureen L",172
ORBBS_611_3,ORBBS,611,3,2012,6/22/2012,5:46,"deZeeuw, Maureen L",174
ORBBS_611_3,ORBBS,611,3,1998,6/27/1998,6:04,"deZeeuw, Maureen L",178
ORBBS_611_10,ORBBS,611,10,2001,6/25/2001,7:48,"deZeeuw, Maureen L",176
ORBBS_611_10,ORBBS,611,10,2002,6/27/2002,6:44,"Senner, Nathan R",178
ORBBS_611_10,ORBBS,611,10,2002,6/27/2002,6:45,"Brelsford, Alan T",178
ORBBS_611_10,ORBBS,611,10,2010,6/23/2010,7:59,"Pajot, Lisa M",174
ORBBS_611_10,ORBBS,611,10,2011,6/24/2011,7:30,"Pajot, Lisa M",175
ORBBS_611_10,ORBBS,611,10,2013,6/22/2013,7:45,"Pajot, Lisa M",173
ORBBS_611_10,ORBBS,611,10,2014,6/22/2014,7:15,"Pajot, Lisa M",173
ORBBS_611_10,ORBBS,611,10,2015,6/24/2015,7:22,"Pajot, Lisa M",175
ORBBS_611_10,ORBBS,611,10,2017,6/25/2017,7:28,"Pajot, Lisa M",176
ORBBS_611_10,ORBBS,611,10,2019,6/20/2019,7:50,"Pajot, Lisa M",171
ORBBS_611_10,ORBBS,611,10,1994,6/22/1994,6:13,"Berg, Catherine M",173
ORBBS_611_10,ORBBS,611,10,1995,6/22/1995,6:13,"Berg, Catherine M",173
ORBBS_611_10,ORBBS,611,10,2007,6/21/2007,6:34,"deZeeuw, Maureen L",172
ORBBS_611_10,ORBBS,611,10,2003,6/24/2003,6:54,"deZeeuw, Maureen L",175
ORBBS_611_10,ORBBS,611,10,1997,6/25/1997,6:59,"deZeeuw, Maureen L",176
ORBBS_611_10,ORBBS,611,10,1993,6/28/1993,7:03,"Berg, Catherine M",179
ORBBS_611_10,ORBBS,611,10,2000,6/20/2000,7:12,"deZeeuw, Maureen L",172
ORBBS_611_10,ORBBS,611,10,2009,6/27/2009,7:14,"deZeeuw, Maureen L",178
ORBBS_611_10,ORBBS,611,10,2008,6/23/2008,7:18,"deZeeuw, Maureen L",175
ORBBS_611_10,ORBBS,611,10,2004,6/21/2004,7:20,"deZeeuw, Maureen L",173
ORBBS_611_10,ORBBS,611,10,1996,6/24/1996,7:23,"deZeeuw, Maureen L",176
ORBBS_611_10,ORBBS,611,10,2006,6/24/2006,7:23,"deZeeuw, Maureen L",175
ORBBS_611_10,ORBBS,611,10,2005,6/21/2005,7:25,"deZeeuw, Maureen L",172
ORBBS_611_10,ORBBS,611,10,1999,6/26/1999,7:27,"deZeeuw, Maureen L",177
ORBBS_611_10,ORBBS,611,10,2012,6/22/2012,7:37,"deZeeuw, Maureen L",174
ORBBS_611_10,ORBBS,611,10,1998,6/27/1998,8:22,"deZeeuw, Maureen L",178
ORBBS_611_2,ORBBS,611,2,2001,6/25/2001,5:11,"deZeeuw, Maureen L",176
ORBBS_611_2,ORBBS,611,2,2002,6/27/2002,4:40,"Senner, Nathan R",178
ORBBS_611_2,ORBBS,611,2,2002,6/27/2002,4:41,"Brelsford, Alan T",178
ORBBS_611_2,ORBBS,611,2,2010,6/23/2010,4:57,"Pajot, Lisa M",174
ORBBS_611_2,ORBBS,611,2,2011,6/24/2011,5:04,"Pajot, Lisa M",175
ORBBS_611_2,ORBBS,611,2,2013,6/22/2013,5:00,"Pajot, Lisa M",173
ORBBS_611_2,ORBBS,611,2,2014,6/22/2014,5:03,"Pajot, Lisa M",173
ORBBS_611_2,ORBBS,611,2,2015,6/24/2015,5:10,"Pajot, Lisa M",175
ORBBS_611_2,ORBBS,611,2,2017,6/25/2017,5:10,"Pajot, Lisa M",176
ORBBS_611_2,ORBBS,611,2,2019,6/20/2019,5:13,"Pajot, Lisa M",171
ORBBS_611_2,ORBBS,611,2,1995,6/22/1995,4:31,"Berg, Catherine M",173
ORBBS_611_2,ORBBS,611,2,1999,6/26/1999,4:40,"deZeeuw, Maureen L",177
ORBBS_611_2,ORBBS,611,2,1994,6/22/1994,4:44,"Berg, Catherine M",173
ORBBS_611_2,ORBBS,611,2,2007,6/21/2007,4:46,"deZeeuw, Maureen L",172
ORBBS_611_2,ORBBS,611,2,1993,6/28/1993,4:51,"Berg, Catherine M",179
ORBBS_611_2,ORBBS,611,2,1997,6/25/1997,4:51,"deZeeuw, Maureen L",176
ORBBS_611_2,ORBBS,611,2,2003,6/24/2003,4:54,"deZeeuw, Maureen L",175
ORBBS_611_2,ORBBS,611,2,2000,6/20/2000,4:55,"deZeeuw, Maureen L",172
ORBBS_611_2,ORBBS,611,2,2006,6/24/2006,5:05,"deZeeuw, Maureen L",175
ORBBS_611_2,ORBBS,611,2,2008,6/23/2008,5:08,"deZeeuw, Maureen L",175
ORBBS_611_2,ORBBS,611,2,2009,6/27/2009,5:11,"deZeeuw, Maureen L",178
ORBBS_611_2,ORBBS,611,2,1996,6/24/1996,5:14,"deZeeuw, Maureen L",176
ORBBS_611_2,ORBBS,611,2,2004,6/21/2004,5:14,"deZeeuw, Maureen L",173
ORBBS_611_2,ORBBS,611,2,2005,6/21/2005,5:20,"deZeeuw, Maureen L",172
ORBBS_611_2,ORBBS,611,2,2012,6/22/2012,5:28,"deZeeuw, Maureen L",174
ORBBS_611_2,ORBBS,611,2,1998,6/27/1998,5:32,"deZeeuw, Maureen L",178
ORBBS_611_11,ORBBS,611,11,2001,6/25/2001,8:14,"deZeeuw, Maureen L",176
ORBBS_611_11,ORBBS,611,11,2002,6/27/2002,7:00,"Senner, Nathan R",178
ORBBS_611_11,ORBBS,611,11,2002,6/27/2002,7:00,"Brelsford, Alan T",178
ORBBS_611_11,ORBBS,611,11,2010,6/23/2010,8:24,"Pajot, Lisa M",174
ORBBS_611_11,ORBBS,611,11,2011,6/24/2011,7:51,"Pajot, Lisa M",175
ORBBS_611_11,ORBBS,611,11,2014,6/22/2014,7:45,"Pajot, Lisa M",173
ORBBS_611_11,ORBBS,611,11,2015,6/24/2015,7:41,"Pajot, Lisa M",175
ORBBS_611_11,ORBBS,611,11,2017,6/25/2017,8:28,"Pajot, Lisa M",176
ORBBS_611_11,ORBBS,611,11,2019,6/20/2019,8:08,"Pajot, Lisa M",171
ORBBS_611_11,ORBBS,611,11,1994,6/22/1994,6:24,"Berg, Catherine M",173
ORBBS_611_11,ORBBS,611,11,1995,6/22/1995,6:30,"Berg, Catherine M",173
ORBBS_611_11,ORBBS,611,11,2007,6/21/2007,7:06,"deZeeuw, Maureen L",172
ORBBS_611_11,ORBBS,611,11,1997,6/25/1997,7:14,"deZeeuw, Maureen L",176
ORBBS_611_11,ORBBS,611,11,1993,6/28/1993,7:18,"Berg, Catherine M",179
ORBBS_611_11,ORBBS,611,11,2003,6/24/2003,7:20,"deZeeuw, Maureen L",175
ORBBS_611_11,ORBBS,611,11,2000,6/20/2000,7:30,"deZeeuw, Maureen L",172
ORBBS_611_11,ORBBS,611,11,2009,6/27/2009,7:32,"deZeeuw, Maureen L",178
ORBBS_611_11,ORBBS,611,11,2008,6/23/2008,7:38,"deZeeuw, Maureen L",175
ORBBS_611_11,ORBBS,611,11,1996,6/24/1996,7:40,"deZeeuw, Maureen L",176
ORBBS_611_11,ORBBS,611,11,2005,6/21/2005,7:43,"deZeeuw, Maureen L",172
ORBBS_611_11,ORBBS,611,11,2006,6/24/2006,7:47,"deZeeuw, Maureen L",175
ORBBS_611_11,ORBBS,611,11,2004,6/21/2004,7:51,"deZeeuw, Maureen L",173
ORBBS_611_11,ORBBS,611,11,1999,6/26/1999,8:03,"deZeeuw, Maureen L",177
ORBBS_611_11,ORBBS,611,11,1998,6/27/1998,8:38,"deZeeuw, Maureen L",178
ORBBS_611_1,ORBBS,611,1,2001,6/25/2001,4:47,"deZeeuw, Maureen L",176
ORBBS_611_1,ORBBS,611,1,2002,6/27/2002,4:23,"Senner, Nathan R",178
ORBBS_611_1,ORBBS,611,1,2002,6/27/2002,4:23,"Brelsford, Alan T",178
ORBBS_611_1,ORBBS,611,1,2010,6/23/2010,4:38,"Pajot, Lisa M",174
ORBBS_611_1,ORBBS,611,1,2011,6/24/2011,4:23,"Pajot, Lisa M",175
ORBBS_611_1,ORBBS,611,1,2013,6/22/2013,4:42,"Pajot, Lisa M",173
ORBBS_611_1,ORBBS,611,1,2014,6/22/2014,4:41,"Pajot, Lisa M",173
ORBBS_611_1,ORBBS,611,1,2015,6/24/2015,4:43,"Pajot, Lisa M",175
ORBBS_611_1,ORBBS,611,1,2017,6/25/2017,4:50,"Pajot, Lisa M",176
ORBBS_611_1,ORBBS,611,1,2019,6/20/2019,4:50,"Pajot, Lisa M",171
ORBBS_611_1,ORBBS,611,1,1995,6/22/1995,4:18,"Berg, Catherine M",173
ORBBS_611_1,ORBBS,611,1,1999,6/26/1999,4:25,"deZeeuw, Maureen L",177
ORBBS_611_1,ORBBS,611,1,2007,6/21/2007,4:30,"deZeeuw, Maureen L",172
